duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,logged_in,num_compromised,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,diff_srv_rate,dst_host_count,label
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.13,0.07,0.0,18,1
32,2076,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.13,0.05,0.0,10,1
0,1399,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215,1
54540,1973,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,3,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.14,0.06,0.0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.47,0.2,0.0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.04,0.08,0.0,9,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,208,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.17,0.07,0.0,14,1
56504,0,0,0,0,0,0,1,0,0,0,0,0.03,0.03,0.97,0.97,1.0,0.0,0.0,253,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.12,0.05,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.13,0.06,0.0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.18,0.06,0.0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.16,0.05,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.02,0.06,0.0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.05,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.03,0.07,0.0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,1,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.05,0.08,0.0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.52,0.0,1,1
158,1515,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.12,0.06,0.0,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.18,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.05,0.04,0.0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.06,0.0,1,1
30,2076,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.71,0.12,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.08,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.15,0.05,0.0,19,1
520,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,1.0,0.0,1.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.05,0.0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.33,0.0,0.0,1.0,0.0,1.0,135,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.1,0.05,0.0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.18,0.0,15,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,1
283618,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,1
54540,1973,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1
6,386,0,0,0,1,0,1,0,0,0,0,0.03,1.0,0.9,0.0,0.03,1.0,0.0,206,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.03,0.07,0.0,4,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,52,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0.95,1.0,0.05,0.0,0.24,0.24,0.0,47,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,20,1
120,565,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.07,0.64,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.08,0.0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.1,0.06,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225,1
0,1399,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.67,0.33,1.0,1.0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.26,0.11,0.0,50,1
30,2076,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,241,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.11,0.05,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.34,0.09,0.0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.02,0.06,0.0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.0,0.92,1.0,0.0,1.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.01,0.07,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.0,0.89,1.0,0.0,0.95,0.0,1,1
54540,1973,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,11,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,16,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.02,0.12,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.2,0.07,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,16,1
1229,864,0,0,0,28,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.07,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.1,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.0,0.2,0.0,0.02,0.41,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.09,0.0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.01,0.09,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.96,0.33,1.0,1.0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.06,0.0,13,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.0,0.86,1.0,0.0,1.0,0.0,1,1
249,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0,0.93,1.0,0.0,1.0,0.0,1,1
1222,862,0,0,0,28,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.11,0.05,0.0,24,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,19,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.18,0.07,0.0,29,1
126,565,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.12,0.06,0.0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0.99,1.0,0.0,0.0,0.01,0.1,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,19,1
159,1659,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,20,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.14,0.06,0.0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.14,0.06,0.0,19,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,120,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.04,0.06,0.0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.4,0.08,0.0,20,1
334,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,1
54540,1973,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248,1
191,241,0,0,0,0,0,1,0,1,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.11,0.06,0.0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.06,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.07,0.0,4,1
54540,1973,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.05,0.0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.05,0.0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.93,1.0,0.01,1.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.23,0.08,0.0,64,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.08,0.0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.11,0.06,0.0,14,1
54540,1843,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.33,0.5,1.0,0.0,0.5,255,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,16,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.28,0.06,0.0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.16,0.08,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.05,0.0,23,1
6,0,0,0,0,0,0,1,0,0,0,0,0.07,0.0,0.92,0.0,0.01,1.0,0.0,1,1
1,427,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.06,0.05,0.0,18,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.07,0.0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,5,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
28,2076,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.11,0.06,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.17,0.05,0.0,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,48,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.23,0.1,0.0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.12,0.06,0.0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.05,0.07,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.13,0.05,0.0,19,1
283618,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.06,0.0,1,1
54540,1973,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,18,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.83,0.03,0.0,150,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,18,1
508,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.1,0.05,0.0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,19,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,12,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.03,0.07,0.0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0.99,1.0,0.01,0.0,0.25,0.06,0.0,38,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.3,0.4,0.0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.01,0.07,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,7,1
8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62,1
0,335,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.07,0.0,16,1
18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.08,0.07,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.08,0.05,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.07,0.0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.07,0.07,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0,0.99,1.0,0.04,0.08,0.0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,7,1
0,1399,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,162,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.05,0.07,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.35,0.15,0.0,49,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.03,0.07,0.0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.22,0.11,0.0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.07,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,17,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.07,0.06,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0,0.95,1.0,0.0,1.0,0.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.03,0.07,0.0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0.62,1.0,0.0,0.0,0.09,0.04,0.0,4,1
18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.14,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.23,0.1,0.0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.06,0.05,0.0,16,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.15,0.05,0.0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0.97,1.0,0.03,0.0,0.28,0.17,0.0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.16,0.06,0.0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.07,0.07,0.0,16,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.05,0.0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.85,0.1,0.0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.0,0.84,1.0,0.0,1.0,0.0,1,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1
1032,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.45,0.0,0.0,0.06,0.06,0.06,14,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,16,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.02,0.08,0.0,5,1
158,1656,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,1
1510,1153,0,0,0,3,0,1,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,1
45,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,254,1
